-1,-1,0.3890625,0.7958333333333333,0.6703125,0.0125,-0.3156496826171875,-0.3664101122063158,-1.0,-1.0
-1,-1,0.3984375,0.7958333333333333,0.68125,0.0125,-0.31611516113281246,-0.3757833403982086,-1.0,-1.0
-1,-1,0.4046875,0.79375,0.6890625,0.0125,-0.317679052734375,-0.38006577823624943,-1.0,-1.0
-1,-1,0.4078125,0.7875,0.696875,0.010416666666666666,-0.309089501953125,-0.3801583090981284,-1.0,-1.0
-1,-1,0.4078125,0.7875,0.696875,0.010416666666666666,-0.306950732421875,-0.38532986483731113,-1.0,-1.0
-1,-1,0.4078125,0.7854166666666667,0.696875,0.008333333333333333,-0.30555048828125,-0.38397764548277247,-1.0,-1.0
-1,-1,0.4046875,0.7770833333333333,0.6953125,0.00625,-0.3057854248046875,-0.3832629696353451,-1.0,-1.0
-1,-1,0.4046875,0.7729166666666667,0.6953125,0.004166666666666667,-0.30005566406249995,-0.3827901148534083,-1.0,-1.0
-1,-1,0.403125,0.7708333333333334,0.6953125,0.004166666666666667,-0.310686083984375,-0.40243600139687785,-1.0,-1.0
-1,-1,0.403125,0.7708333333333334,0.6953125,0.004166666666666667,-0.312384228515625,-0.40993161603207995,-1.0,-1.0
-1,-1,0.4046875,0.7708333333333334,0.696875,0.004166666666666667,-0.31143994140625,-0.4126046428750286,-1.0,-1.0
-1,-1,0.4078125,0.7708333333333334,0.6984375,0.004166666666666667,-0.3171348876953125,-0.41328402229281136,-1.0,-1.0
-1,-1,0.4125,0.775,0.7,0.004166666666666667,-0.30953486328125,-0.4206686054830586,-1.0,-1.0
-1,-1,0.4171875,0.7729166666666667,0.7046875,0.00625,-0.31338159179687497,-0.4252296978737409,-1.0,-1.0
-1,-1,0.4234375,0.7666666666666667,0.7109375,0.004166666666666667,-0.305057275390625,-0.4336507888067336,-1.0,-1.0
0.4265625,0.7604166666666666,-1,-1,-1,-1,-0.30549848632812504,-0.4367566230969552,-1.0,-1.0
0.428125,0.7541666666666667,-1,-1,-1,-1,-0.30426813964843746,-0.439444573370965,-1.0,-1.0
0.425,0.7520833333333333,-1,-1,-1,-1,-0.30504907226562505,-0.4358821771083734,-1.0,-1.0
0.4203125,0.75625,-1,-1,-1,-1,-0.30422744140625,-0.43529236622345757,-1.0,-1.0
0.4203125,0.75625,-1,-1,-1,-1,-0.30446552734375,-0.4328278202713628,-1.0,-1.0
0.4203125,0.75625,-1,-1,-1,-1,-0.306023583984375,-0.435413346622453,-1.0,-1.0
0.421875,0.75625,-1,-1,-1,-1,-0.305973193359375,-0.4386210179590917,-1.0,-1.0
0.425,0.75625,-1,-1,-1,-1,-0.3099686279296875,-0.4419087560185583,-1.0,-1.0
0.428125,0.75625,-1,-1,-1,-1,-0.30646933593750003,-0.4422005174797533,-1.0,-1.0
0.43125,0.7583333333333333,-1,-1,-1,-1,-0.30488044433593753,-0.4436074281350161,-1.0,-1.0
0.4328125,0.7583333333333333,-1,-1,-1,-1,-0.30231577148437505,-0.4399905920902014,-1.0,-1.0
0.4328125,0.7541666666666667,-1,-1,-1,-1,-0.301628662109375,-0.4415323166620164,-1.0,-1.0
0.43125,0.75,-1,-1,-1,-1,-0.29840615234375,-0.43745830382182926,-1.0,-1.0
0.4296875,0.7479166666666667,-1,-1,-1,-1,-0.2957424560546875,-0.44941683479281136,-1.0,-1.0
0.43125,0.7479166666666667,-1,-1,-1,-1,-0.29803662109374995,-0.44924004523308725,-1.0,-1.0
0.4328125,0.7458333333333333,-1,-1,-1,-1,-0.3006947021484375,-0.4526083530523838,-1.0,-1.0
0.4375,0.7479166666666667,-1,-1,-1,-1,-0.29615634765625,-0.4532599257025527,-1.0,-1.0
0.4421875,0.7479166666666667,-1,-1,-1,-1,-0.29354389648437496,-0.4517879555950235,-1.0,-1.0
0.446875,0.75,-1,-1,-1,-1,-0.29354389648437496,-0.4517879555950235,-1.0,-1.0
0.459375,0.7541666666666667,-1,-1,-1,-1,-0.29474548339843754,-0.46049194894867507,-1.0,-1.0
0.459375,0.7541666666666667,-1,-1,-1,-1,-0.29920400390625,-0.46944762848235744,-1.0,-1.0
0.465625,0.7583333333333333,-1,-1,-1,-1,-0.29365646972656245,-0.4650333670032767,-1.0,-1.0
0.471875,0.7645833333333333,-1,-1,-1,-1,-0.29377836914062505,-0.4753827943906679,-1.0,-1.0
0.475,0.7666666666666667,-1,-1,-1,-1,-0.29643972167968746,-0.4751709599198003,-1.0,-1.0
0.478125,0.7708333333333334,-1,-1,-1,-1,-0.3013283203125,-0.4852629720946371,-1.0,-1.0
0.4828125,0.7791666666666667,-1,-1,-1,-1,-0.307968310546875,-0.4824277996580243,-1.0,-1.0
0.4890625,0.7875,-1,-1,-1,-1,-0.31011718749999995,-0.4867155193845868,-1.0,-1.0
0.1875,0.00625,0.4953125,0.79375,0.7546875,0.00625,-0.30636416015625,-0.49131403213892233,-1.0,-1.0
0.1875,0.010416666666666666,0.5015625,0.79375,0.7546875,0.00625,-0.30295283203125,-0.4905483259822859,-1.0,-1.0
0.1875,0.0125,0.5046875,0.7916666666666666,0.7546875,0.00625,-0.30132614746093755,-0.4941412398230025,-1.0,-1.0
0.178125,0.01875,0.5109375,0.78125,-1,-1,-0.3294915283203125,-0.5606835054390596,-1.0,-1.0
0.1734375,0.01875,0.509375,0.7770833333333333,-1,-1,-0.3057360107421875,-0.5076732705364297,-1.0,-1.0
0.1671875,0.01875,0.503125,0.7729166666666667,-1,-1,-0.2829118408203125,-0.497256603869763,-1.0,-1.0
0.1578125,0.014583333333333334,0.4921875,0.7666666666666667,-1,-1,-0.2763992431640625,-0.4947351588434352,-1.0,-1.0
0.1484375,0.010416666666666666,0.48125,0.7604166666666666,-1,-1,-0.2704492431640625,-0.48216241969293727,-1.0,-1.0
0.1421875,0.00625,0.471875,0.75625,-1,-1,-0.2669511474609375,-0.4781630519545559,-1.0,-1.0
0.459375,0.7458333333333333,-1,-1,-1,-1,-0.2688659423828125,-0.48075207161816047,-1.0,-1.0
0.4578125,0.74375,-1,-1,-1,-1,-0.26762885742187503,-0.4639484000293327,-1.0,-1.0
0.4578125,0.74375,-1,-1,-1,-1,-0.26412033691406245,-0.46901976756560493,-1.0,-1.0
0.4546875,0.7395833333333334,-1,-1,-1,-1,-0.270884130859375,-0.4627794817690447,-1.0,-1.0
0.453125,0.7354166666666667,-1,-1,-1,-1,-0.273455126953125,-0.45764249585050365,-1.0,-1.0
0.45,0.7354166666666667,-1,-1,-1,-1,-0.27411230468750003,-0.457794189453125,-1.0,-1.0
0.4484375,0.7333333333333333,-1,-1,-1,-1,-0.277223486328125,-0.45365520100017165,-1.0,-1.0
0.45,0.7291666666666666,-1,-1,-1,-1,-0.27681298828125,-0.45142778110154824,-1.0,-1.0
0.4515625,0.725,-1,-1,-1,-1,-0.27924113769531245,-0.454106928228022,-1.0,-1.0
0.45625,0.7208333333333333,-1,-1,-1,-1,-0.27700878906250004,-0.45847080216739644,-1.0,-1.0
0.4640625,0.71875,-1,-1,-1,-1,-0.27603146972656245,-0.4662117032341031,-1.0,-1.0
0.471875,0.71875,-1,-1,-1,-1,-0.27603151855468755,-0.47145904988159626,-1.0,-1.0
0.4796875,0.71875,-1,-1,-1,-1,-0.2811643798828125,-0.4823826381138393,-1.0,-1.0
0.4796875,0.71875,-1,-1,-1,-1,-0.27970520019531253,-0.482805915804573,-1.0,-1.0
0.4890625,0.7208333333333333,-1,-1,-1,-1,-0.28349960937499996,-0.4857409410860949,-1.0,-1.0
0.490625,0.7208333333333333,-1,-1,-1,-1,-0.2843227294921875,-0.4842616210490356,-1.0,-1.0
0.4921875,0.7229166666666667,-1,-1,-1,-1,-0.281339697265625,-0.48723783947172616,-1.0,-1.0
0.490625,0.7229166666666667,-1,-1,-1,-1,-0.28228115234374995,-0.4911732656178457,-1.0,-1.0
0.4828125,0.7166666666666667,-1,-1,-1,-1,-0.27828532714843746,-0.49532175588083793,-1.0,-1.0
0.4828125,0.7166666666666667,-1,-1,-1,-1,-0.27355393066406253,-0.48180626949547845,-1.0,-1.0
0.4859375,0.71875,-1,-1,-1,-1,-0.27395666503906246,-0.4777176406357314,-1.0,-1.0
0.490625,0.71875,-1,-1,-1,-1,-0.27395666503906246,-0.4777176406357314,-1.0,-1.0
0.4953125,0.71875,-1,-1,-1,-1,-0.27350317382812495,-0.48860855940934067,-1.0,-1.0
0.4953125,0.71875,-1,-1,-1,-1,-0.27179238281249996,-0.48899793799543556,-1.0,-1.0
0.496875,0.71875,-1,-1,-1,-1,-0.26706171874999995,-0.48829024877303684,-1.0,-1.0
0.4984375,0.71875,-1,-1,-1,-1,-0.26634111328125,-0.4860274765517686,-1.0,-1.0
0.4984375,0.71875,-1,-1,-1,-1,-0.2633349853515625,-0.4876124902522607,-1.0,-1.0
0.496875,0.7166666666666667,-1,-1,-1,-1,-0.2707366943359375,-0.4931813054905706,-1.0,-1.0
0.496875,0.7145833333333333,-1,-1,-1,-1,-0.2672094482421875,-0.49255186646849247,-1.0,-1.0
0.496875,0.7145833333333333,-1,-1,-1,-1,-0.26023461914062496,-0.4906362736181462,-1.0,-1.0
0.5,0.7125,-1,-1,-1,-1,-0.26192695312500003,-0.49349366352235,-1.0,-1.0
0.4984375,0.7166666666666667,-1,-1,-1,-1,-0.261762939453125,-0.4928101480225504,-1.0,-1.0
0.4984375,0.7166666666666667,-1,-1,-1,-1,-0.26134399414062504,-0.4888222383492159,-1.0,-1.0
0.49375,0.7270833333333333,-1,-1,-1,-1,-0.26134399414062504,-0.4888222383492159,-1.0,-1.0
0.4921875,0.73125,-1,-1,-1,-1,-0.26134399414062504,-0.4888222383492159,-1.0,-1.0
0.4890625,0.7333333333333333,-1,-1,-1,-1,-0.263795166015625,-0.47926101405105315,-1.0,-1.0
0.4875,0.7354166666666667,-1,-1,-1,-1,-0.266667431640625,-0.4821715861449748,-1.0,-1.0
0.4859375,0.7354166666666667,-1,-1,-1,-1,-0.26424421386718755,-0.4808648357461224,-1.0,-1.0
0.4875,0.7333333333333333,-1,-1,-1,-1,-0.26387031250000004,-0.47839402977800194,-1.0,-1.0
0.490625,0.73125,-1,-1,-1,-1,-0.263873095703125,-0.48530097933479277,-1.0,-1.0
0.4984375,0.725,-1,-1,-1,-1,-0.26403154296875,-0.4982203109797104,-1.0,-1.0
0.5109375,0.71875,-1,-1,-1,-1,-0.25915302734375,-0.5016943683554401,-1.0,-1.0
0.5265625,0.7104166666666667,-1,-1,-1,-1,-0.25660834960937495,-0.5061430040296617,-1.0,-1.0
0.528125,0.7083333333333334,-1,-1,-1,-1,-0.255260498046875,-0.5120869451390082,-1.0,-1.0
0.528125,0.7104166666666667,-1,-1,-1,-1,-0.259901953125,-0.5164506513993818,-1.0,-1.0
0.525,0.7125,-1,-1,-1,-1,-0.259901953125,-0.5164506513993818,-1.0,-1.0
0.521875,0.7145833333333333,-1,-1,-1,-1,-0.26722392578125,-0.5130383837354052,-1.0,-1.0
0.5171875,0.7145833333333333,-1,-1,-1,-1,-0.26722392578125,-0.5130383837354052,-1.0,-1.0
0.509375,0.7145833333333333,-1,-1,-1,-1,-0.271015478515625,-0.505552242963742,-1.0,-1.0
0.503125,0.7125,-1,-1,-1,-1,-0.2820760498046875,-0.4913538559015854,-1.0,-1.0
0.4984375,0.7104166666666667,-1,-1,-1,-1,-0.28127294921875,-0.489493401495965,-1.0,-1.0
0.4953125,0.7104166666666667,-1,-1,-1,-1,-0.28383859863281247,-0.48983479594136337,-1.0,-1.0
0.4953125,0.7104166666666667,-1,-1,-1,-1,-0.28067524414062495,-0.4870982467036544,-1.0,-1.0
0.4984375,0.7104166666666667,-1,-1,-1,-1,-0.2788588623046875,-0.48860752538883645,-1.0,-1.0
0.503125,0.7104166666666667,-1,-1,-1,-1,-0.27854663085937503,-0.4938875694414635,-1.0,-1.0
0.5078125,0.7083333333333334,-1,-1,-1,-1,-0.27951860351562496,-0.5010923448499742,-1.0,-1.0
0.5125,0.7104166666666667,-1,-1,-1,-1,-0.27598041992187505,-0.5050778511242988,-1.0,-1.0
0.5171875,0.7125,-1,-1,-1,-1,-0.2774052734375,-0.5071452493632669,-1.0,-1.0
0.51875,0.71875,-1,-1,-1,-1,-0.2762404541015625,-0.5050384465591375,-1.0,-1.0
0.521875,0.7333333333333333,-1,-1,-1,-1,-0.27810944824218753,-0.5104649302723643,-1.0,-1.0
0.5234375,0.7375,-1,-1,-1,-1,-0.28085368652343745,-0.5148225441957132,-1.0,-0.33333333333333337
0.5234375,0.7375,-1,-1,-1,-1,-0.28205090332031246,-0.5126280452742245,-1.0,-0.33333333333333337
0.525,0.7354166666666667,-1,-1,-1,-1,-0.2807435546875,-0.5113904904096555,-1.0,-0.33333333333333337
0.525,0.7333333333333333,-1,-1,-1,-1,-0.2810177734375,-0.5092687362279648,-1.0,-0.33333333333333337
0.525,0.73125,-1,-1,-1,-1,-0.27882414550781254,-0.5158355768783625,-1.0,-0.33333333333333337
0.525,0.725,-1,-1,-1,-1,-0.27389375000000005,-0.5120577689928887,-1.0,-0.33333333333333337
0.528125,0.71875,-1,-1,-1,-1,-0.27024306640624995,-0.51841551392943,-1.0,-0.33333333333333337
0.53125,0.71875,-1,-1,-1,-1,-0.26482119140625004,-0.5162001389723558,-1.0,-0.33333333333333337
0.53125,0.71875,-1,-1,-1,-1,-0.24788916015624995,-0.5189532884311326,-1.0,-0.33333333333333337
